,Cust_Id,Movie_Id,Rating
11200591,2286957,2152,3.0
11200704,752660,2152,4.0
11202469,1701571,2152,1.0
11203470,996519,2152,3.0
11203639,1823627,2152,4.0
11205059,1298494,2152,3.0
11206298,2412063,2152,3.0
11208119,1737871,2152,3.0
11208551,1565184,2152,4.0
11208566,91451,2152,3.0
11208653,947391,2152,2.0
11208845,1819621,2152,4.0
11209585,54226,2152,4.0
11211053,1161550,2152,4.0
11211143,1294333,2152,4.0
11211827,1640555,2152,1.0
11213145,174239,2152,1.0
11213232,1616258,2152,4.0
11213622,788170,2152,4.0
11214228,1623549,2153,5.0
11215343,1339110,2153,3.0
11215893,2353162,2153,2.0
11216724,1259846,2153,3.0
11216984,2621026,2153,2.0
11218601,156155,2153,4.0
11219367,838868,2153,3.0
11219666,794884,2153,4.0
11219888,1765734,2153,3.0
11220650,2021995,2153,3.0
11220916,2386059,2153,4.0
11223135,1995099,2153,3.0
11223880,2400423,2153,4.0
11225031,891215,2153,4.0
11225622,2174241,2153,3.0
11226034,579959,2153,5.0
11226736,796698,2153,3.0
11228031,2251664,2153,4.0
11228194,2248017,2153,3.0
11228419,1772184,2153,3.0
11232016,662680,2153,1.0
11232761,567681,2153,3.0
11232766,1329217,2153,3.0
11232846,1066688,2153,5.0
11232975,1802059,2153,4.0
11235993,54226,2153,4.0
11236310,1640555,2153,2.0
11237714,284604,2155,3.0
11238765,2627834,2156,3.0
11241277,107840,2161,2.0
11241820,280621,2161,4.0
11242145,698782,2161,5.0
11243031,838868,2161,3.0
11244274,2188046,2161,3.0
11244326,2390221,2161,4.0
11245809,579959,2161,5.0
11246821,499012,2161,3.0
11247921,1607785,2161,4.0
11248242,837133,2161,4.0
11249479,1148933,2161,5.0
11250969,2261600,2162,4.0
11251093,107840,2162,4.0
11251250,1039575,2162,5.0
11252275,1788130,2162,4.0
11252927,720084,2162,5.0
11253797,2134151,2162,5.0
11254192,838868,2162,5.0
11255412,2386059,2162,5.0
11256549,2627834,2162,4.0
11257708,146656,2162,4.0
11259300,579959,2162,5.0
11260478,449265,2162,5.0
11261667,1189643,2162,5.0
11262446,25602,2162,5.0
11263355,1821378,2162,5.0
11266516,2412063,2162,4.0
11266751,1565184,2162,5.0
11267106,1640555,2162,5.0
11267176,288998,2162,5.0
11267194,58848,2162,5.0
11267832,86256,2163,4.0
11268021,107840,2163,1.0
11268924,771218,2163,2.0
11270275,21652,2163,3.0
11270526,2323957,2163,5.0
11271174,838868,2163,2.0
11271466,2604217,2163,4.0
11272349,2386059,2163,3.0
11273397,2390221,2163,4.0
11273962,1675260,2163,2.0
11275384,1256421,2163,3.0
11275956,316755,2163,3.0
11276140,579959,2163,5.0
11276141,992861,2163,3.0
11279742,1607785,2163,4.0
11280148,2444979,2163,3.0
11281299,1802059,2163,3.0
11281735,390505,2163,3.0
11282934,818450,2163,5.0
11283412,947391,2163,4.0
11283729,1640555,2163,2.0
11285961,2275236,2164,5.0
11287033,2093125,2167,3.0
11287978,1788130,2167,2.0
11289139,2134151,2167,4.0
11289649,798570,2167,5.0
11291041,2390221,2167,5.0
11291244,1779575,2167,4.0
11291472,1995099,2167,3.0
11292404,339762,2167,3.0
11292480,1985,2167,4.0
11292851,1756410,2167,5.0
11293038,579959,2167,5.0
11294290,499012,2167,3.0
11294589,2130333,2167,5.0
11296131,837133,2167,3.0
11296776,1329217,2167,5.0
11296816,1802059,2167,3.0
11298243,2412063,2167,3.0
11299270,2386059,2168,4.0
11299828,850900,2168,4.0
11300143,2247692,2168,4.0
11302479,2093125,2171,3.0
11302946,43741,2171,1.0
11304536,771218,2171,4.0
11305522,1870121,2171,5.0
11305683,536513,2171,5.0
11307950,156155,2171,4.0
11309174,838868,2171,2.0
11309714,2604217,2171,4.0
11309945,1765734,2171,4.0
11311262,914958,2171,3.0
11312587,1926890,2171,5.0
11313405,2188046,2171,3.0
11313630,2390221,2171,3.0
11314198,1779575,2171,5.0
11314751,1995099,2171,3.0
11315897,2635124,2171,5.0
11315999,2383529,2171,3.0
11317430,891215,2171,5.0
11317500,1985,2171,5.0
11317522,1532576,2171,4.0
11317665,284604,2171,4.0
11318469,2174241,2171,3.0
11318470,1756410,2171,5.0
11319162,579959,2171,5.0
11322493,1126718,2171,5.0
11323378,2130333,2171,3.0
11323918,619754,2171,5.0
11324368,850900,2171,3.0
11329332,1329217,2171,5.0
11329374,1066688,2171,4.0
11329499,1802059,2171,5.0
11330590,1695599,2171,4.0
11330985,1965075,2171,3.0
11331839,502591,2171,3.0
11333349,2412063,2171,5.0
11333837,91451,2171,3.0
11334034,54226,2171,5.0
11334093,1943868,2171,4.0
11334833,788170,2171,4.0
11335423,617652,2172,1.0
11335729,86256,2172,4.0
11336058,2495036,2172,4.0
11336117,1339110,2172,4.0
11336254,1039575,2172,3.0
11336850,1603526,2172,5.0
11337994,698782,2172,5.0
11339272,2323957,2172,4.0
11339334,156155,2172,5.0
11340311,1842345,2172,5.0
11340509,2604217,2172,5.0
11341747,2386059,2172,5.0
11343554,2485452,2172,4.0
11345607,339762,2172,4.0
11346192,1158874,2172,4.0
11347304,1562310,2172,5.0
11347444,165779,2172,5.0
11347861,1484106,2172,4.0
11349626,779655,2172,4.0
11350008,1866594,2172,3.0
11350470,1735514,2172,4.0
11352537,837133,2172,4.0
11353684,22855,2172,4.0
11353709,1066688,2172,5.0
11354979,2247692,2172,5.0
11355506,2329306,2172,5.0
11360181,806277,2173,4.0
11360237,2323957,2173,4.0
11360824,838868,2173,2.0
11361192,1765734,2173,2.0
11361415,230186,2173,4.0
11361881,2386059,2173,4.0
11362350,1926890,2173,3.0
11362746,1947079,2173,3.0
11365492,471749,2173,3.0
11366249,1448312,2173,4.0
11366802,1316743,2173,5.0
11367463,850900,2173,3.0
11367630,1717373,2173,4.0
11367924,25602,2173,5.0
11368118,813516,2173,5.0
11370083,390505,2173,1.0
11371008,1701571,2173,2.0
11373610,1788130,2174,3.0
11375483,1765734,2174,3.0
11378471,339762,2174,1.0
11378677,284604,2174,5.0
11379240,579959,2174,2.0
11381266,850900,2174,3.0
11383411,1802059,2174,1.0
11384174,2443446,2174,4.0
11385362,1640555,2174,4.0
11385704,497548,2175,3.0
11387485,2604217,2176,4.0
11388319,1532576,2176,4.0
11389530,1329217,2176,4.0
11390014,1161550,2176,5.0
11390318,107840,2177,3.0
11393933,1607785,2177,2.0
11396953,107840,2178,3.0
11398674,1603526,2178,5.0
11399766,2006032,2178,2.0
11399843,1788130,2178,1.0
11402963,806277,2178,4.0
11403235,154944,2178,4.0
11404606,838868,2178,4.0
11405094,2414015,2178,4.0
11405327,2604217,2178,4.0
11405331,975906,2178,4.0
11405387,2509365,2178,4.0
11406385,46716,2178,5.0
11406451,692652,2178,2.0
11406952,2021995,2178,3.0
11409962,2390221,2178,5.0
11411419,2453978,2178,5.0
11413775,1124070,2178,5.0
11416022,316755,2178,4.0
11416497,992861,2178,4.0
11417580,741465,2178,4.0
11417647,165779,2178,4.0
11417964,2366870,2178,5.0
11418196,1484106,2178,4.0
11418597,1753240,2178,5.0
11418911,1192637,2178,4.0
11419849,1913993,2178,5.0
11419931,2197929,2178,3.0
11420884,1316743,2178,5.0
11421976,1824724,2178,5.0
11422647,850900,2178,4.0
11423505,355517,2178,4.0
11423996,2559628,2178,4.0
11424066,2581917,2178,4.0
11424411,813516,2178,5.0
11425013,1607785,2178,4.0
11425761,256255,2178,4.0
11428071,384454,2178,5.0
11428408,1661621,2178,5.0
11428488,1066688,2178,3.0
11429740,390505,2178,4.0
11430423,2486066,2178,4.0
11430700,2247692,2178,5.0
11430907,2443446,2178,4.0
11431380,1148933,2178,5.0
11431644,2329306,2178,4.0
11434267,658092,2178,3.0
11435356,2566306,2180,3.0
11436295,2574234,2180,3.0
11437365,1310630,2181,3.0
11437957,395191,2181,4.0
11439543,280621,2182,3.0
11440097,790760,2182,3.0
11440818,1765734,2182,3.0
11441858,1826909,2182,3.0
11443537,449265,2182,1.0
11445403,1066688,2182,4.0
11445454,1802059,2182,4.0
11447874,926928,2186,5.0
11448537,617652,2186,5.0
11450398,1339110,2186,3.0
11451894,2353162,2186,5.0
11451934,478126,2186,4.0
11453149,771218,2186,3.0
11453362,280621,2186,2.0
11453840,477189,2186,3.0
11454276,1788130,2186,3.0
11454767,613585,2186,3.0
11455020,1870121,2186,4.0
11457560,659266,2186,3.0
11457843,1697106,2186,4.0
11458620,69490,2186,3.0
11459106,2323957,2186,4.0
11461429,838868,2186,5.0
11461704,412593,2186,4.0
11461937,1842345,2186,3.0
11462104,794884,2186,5.0
11462511,975906,2186,3.0
11462781,1765734,2186,4.0
11464824,702199,2186,3.0
11464930,582454,2186,4.0
11465742,2386059,2186,4.0
11467173,360771,2186,5.0
11467779,1926890,2186,4.0
11467972,1331713,2186,4.0
11469179,746404,2186,4.0
11469249,1947079,2186,3.0
11469283,2188046,2186,3.0
11469719,2390221,2186,4.0
11470661,1826909,2186,2.0
11470721,1779575,2186,5.0
11471263,669097,2186,4.0
11471618,1675260,2186,5.0
11471824,1995099,2186,3.0
11471908,2453978,2186,4.0
11474417,1485576,2186,4.0
11475677,2537651,2186,3.0
11476903,891215,2186,4.0
11477740,191421,2186,3.0
11478529,2174241,2186,3.0
11478646,2564293,2186,4.0
11479609,992861,2186,4.0
11479809,579959,2186,4.0
11480136,344353,2186,4.0
11480474,2141563,2186,4.0
11480819,471749,2186,3.0
11483138,1656094,2186,5.0
11483333,107297,2186,2.0
11486429,395191,2186,4.0
11486432,1316743,2186,5.0
11487135,81130,2186,4.0
11488307,1866594,2186,3.0
11489265,850900,2186,3.0
11489546,1735514,2186,5.0
11493984,256255,2186,3.0
11495054,837133,2186,2.0
11497454,255570,2186,4.0
11498072,788571,2186,4.0
11498245,1661621,2186,3.0
11498290,1329217,2186,5.0
11498435,2579749,2186,3.0
11498758,1802059,2186,4.0
11500332,390505,2186,4.0
11501610,1060226,2186,5.0
11502075,2443446,2186,4.0
11502895,1148933,2186,3.0
11506342,1565184,2186,4.0
11506402,947391,2186,1.0
11507583,1640555,2186,4.0
11508490,1265971,2187,4.0
11509653,213387,2188,3.0
11510127,46716,2188,3.0
11511914,449265,2188,4.0
11513951,2412063,2188,4.0
11515502,2604217,2189,3.0
11515989,2363900,2189,3.0
11517003,1027246,2189,2.0
11517089,1562310,2189,3.0
11517930,25602,2189,5.0
11521029,104851,2192,3.0
11521238,107840,2192,4.0
11521523,1339110,2192,3.0
11522166,487068,2192,5.0
11523181,2617868,2192,4.0
11523262,76920,2192,5.0
11523334,732873,2192,5.0
11523552,1788130,2192,2.0
11523801,613585,2192,3.0
11526012,806277,2192,4.0
11526221,154944,2192,4.0
11527593,1842345,2192,4.0
11530668,1926890,2192,5.0
11530745,1331713,2192,4.0
11532704,652516,2192,4.0
11535131,339762,2192,3.0
11536258,2174241,2192,3.0
11536971,583492,2192,5.0
11538282,290448,2192,5.0
11539121,1694115,2192,4.0
11540073,499012,2192,4.0
11540356,1316743,2192,5.0
11541262,1824724,2192,5.0
11542155,1717373,2192,3.0
11543705,1607785,2192,4.0
11544832,837133,2192,3.0
11546078,1476266,2192,3.0
11546694,1802059,2192,4.0
11548484,2443446,2192,4.0
11548896,1148933,2192,4.0
11550260,2412063,2192,3.0
11551310,1640555,2192,2.0
11551550,536693,2192,3.0
11552471,850900,2194,3.0
11553804,1765734,2195,4.0
11554432,1995099,2195,3.0
11555276,2251664,2195,4.0
11555437,2130333,2195,5.0
11556197,1329217,2195,5.0
11556556,2329306,2195,5.0
11556658,818450,2195,4.0
11556961,887030,2196,2.0
11556987,1388655,2196,4.0
11558248,107840,2199,1.0
11559193,838868,2199,4.0
11559424,46716,2199,2.0
11559702,1926890,2199,4.0
11563153,1623549,2200,5.0
11563411,535157,2200,3.0
11564642,617652,2200,3.0
11565559,86256,2200,2.0
11567113,1339110,2200,3.0
11567777,1384932,2200,2.0
11570975,771218,2200,3.0
11571256,2617868,2200,3.0
11572813,613585,2200,2.0
11575566,720084,2200,3.0
11576858,1697106,2200,3.0
11577836,69490,2200,2.0
11577982,806277,2200,2.0
11578470,2323957,2200,4.0
11578601,156155,2200,3.0
11578775,1265971,2200,3.0
11582906,2604217,2200,1.0
11583242,1765734,2200,3.0
11585591,104128,2200,3.0
11587158,2386059,2200,4.0
11587271,592962,2200,1.0
11588956,360771,2200,4.0
11589489,1217614,2200,3.0
11589687,1926890,2200,3.0
11591669,1394044,2200,2.0
11591677,1947079,2200,4.0
11592148,2627834,2200,2.0
11592391,31934,2200,3.0
11594261,669097,2200,4.0
11594754,1536477,2200,5.0
11594859,1995099,2200,2.0
11595104,2297600,2200,3.0
11597541,2383529,2200,3.0
11597632,2635124,2200,4.0
11599959,1628580,2200,3.0
11600994,1256421,2200,3.0
11601020,1985,2200,3.0
11601838,2156701,2200,3.0
11602434,191421,2200,3.0
11603324,2174241,2200,3.0
11604232,2422494,2200,5.0
11604814,579959,2200,1.0
11604907,992861,2200,3.0
11605551,1027246,2200,3.0
11606402,471749,2200,2.0
11606536,1562310,2200,4.0
11608254,290448,2200,3.0
11609406,1656094,2200,2.0
11609661,107297,2200,4.0
11610525,1610836,2200,1.0
11611878,2197929,2200,2.0
11611929,1684465,2200,4.0
11613363,395191,2200,4.0
11613676,1316743,2200,1.0
11614418,81130,2200,1.0
11615415,2567079,2200,3.0
11618106,1717373,2200,3.0
11619604,25602,2200,4.0
11620094,2581917,2200,1.0
11620145,993924,2200,2.0
11620826,1925457,2200,2.0
11620957,813516,2200,3.0
11621041,1493166,2200,5.0
11621877,1607785,2200,3.0
11623714,1821378,2200,3.0
11624690,837133,2200,4.0
11624748,2420813,2200,4.0
11627533,509073,2200,4.0
11627726,255570,2200,4.0
11628826,1661621,2200,4.0
11628877,1329217,2200,5.0
11628914,1066688,2200,4.0
11631160,1864173,2200,5.0
11631553,390505,2200,4.0
11631733,1695599,2200,3.0
11632839,1965075,2200,5.0
11633842,2443446,2200,3.0
11634001,1001994,2200,2.0
11634915,1148933,2200,3.0
11635490,2286957,2200,2.0
11635540,752660,2200,3.0
11637111,996519,2200,2.0
11637145,1823627,2200,4.0
11637785,325639,2200,3.0
11638212,2412063,2200,2.0
11639110,1737871,2200,3.0
11639276,1565184,2200,3.0
11639609,1203523,2200,2.0
11639777,1819621,2200,3.0
11640937,1640555,2200,1.0
11644865,794884,2206,4.0
11644898,2386059,2206,4.0
11645743,837133,2208,3.0
11647384,86256,2209,1.0
11647590,104851,2209,4.0
11647918,107840,2209,5.0
11650754,771218,2209,3.0
11650799,280621,2209,4.0
11650931,2617868,2209,4.0
11651084,76920,2209,5.0
11651332,732873,2209,5.0
11651440,1259846,2209,5.0
11651509,1788130,2209,3.0
11652007,2621026,2209,5.0
11653494,720084,2209,5.0
11655314,806277,2209,5.0
11655706,213387,2209,3.0
11657962,1809111,2209,5.0
11658290,975906,2209,3.0
11658492,1765734,2209,4.0
11659985,104128,2209,5.0
11660190,70348,2209,3.0
11661397,27485,2209,4.0
11661638,1680001,2209,4.0
11662213,360771,2209,3.0
11662861,1331713,2209,5.0
11664089,2188046,2209,4.0
11664295,2627834,2209,4.0
11664307,2390221,2209,5.0
11664673,1513438,2209,4.0
11664972,1417600,2209,5.0
11666026,1995099,2209,4.0
11668038,2326797,2209,5.0
11669743,339762,2209,3.0
11670070,1256421,2209,3.0
11670831,1715627,2209,5.0
11672155,2422494,2209,5.0
11672877,1027246,2209,4.0
11673940,2477708,2209,4.0
11675599,107297,2209,2.0
11676188,449265,2209,5.0
11677020,1684465,2209,4.0
11677273,2248017,2209,5.0
11677648,499012,2209,5.0
11677771,1772184,2209,5.0
11678204,2470767,2209,3.0
11683430,1607785,2209,4.0
11683684,105885,2209,4.0
11685252,837133,2209,4.0
11687824,1329217,2209,2.0
11687855,1066688,2209,5.0
11689425,390505,2209,5.0
11692624,2409236,2209,5.0
11693171,1298494,2209,5.0
11693547,2412063,2209,3.0
11694199,1565184,2209,4.0
11695078,1161550,2209,5.0
11696873,104851,2212,3.0
11698325,2621026,2212,4.0
11698373,1870121,2212,3.0
11700177,2509365,2212,5.0
11700212,798570,2212,4.0
11700262,1765734,2212,4.0
11701958,2390221,2212,4.0
11702444,1995099,2212,5.0
11703004,2383529,2212,3.0
11703584,339762,2212,2.0
11703736,891215,2212,4.0
11704435,579959,2212,5.0
11706413,2130333,2212,4.0
11708273,837133,2212,4.0
11709152,1329217,2212,4.0
11709199,1802059,2212,5.0
11711414,1640555,2212,4.0
11712954,1265971,2214,3.0
11714428,2323957,2216,3.0
11714612,2604217,2216,2.0
11715064,2627834,2216,1.0
11715858,290448,2216,3.0
11716464,2581917,2216,5.0
11717179,2329306,2216,5.0
11717675,107840,2217,2.0
11718005,1788130,2217,1.0
11718792,692652,2217,3.0
11721309,1476266,2217,4.0
11721387,1802059,2217,4.0
11722079,288998,2217,5.0
11723295,1513438,2218,3.0
11723328,2485452,2218,3.0
11723585,2537651,2218,4.0
11723791,992861,2218,4.0
11724303,850900,2218,4.0
11724487,1607785,2218,3.0
11726128,837133,2220,3.0
11726969,58848,2222,3.0
11728823,1484106,2226,4.0
11729888,280621,2228,1.0
11730423,2604217,2228,4.0
11731433,579959,2228,1.0
11731550,796698,2228,4.0
11731789,2248017,2228,3.0
11732373,2444979,2228,4.0
11733375,1765734,2229,2.0
11735516,732873,2235,5.0
11736483,692652,2235,5.0
11736871,678594,2235,4.0
11737023,2627834,2235,2.0
11737425,146656,2235,3.0
11739486,1966358,2235,3.0
11739539,509073,2235,1.0
11740994,1656094,2236,3.0
11744128,1995099,2243,3.0
11745044,2412063,2243,3.0
11745095,1161550,2243,4.0
11746336,837133,2246,5.0
11747313,1329217,2250,2.0
11747559,1254514,2251,3.0
11748562,2323957,2251,3.0
11748962,1765734,2251,4.0
11749907,1995099,2251,3.0
11751361,1316743,2251,1.0
11752575,1066688,2251,4.0
11754864,107840,2252,3.0
11755741,1081009,2252,4.0
11756521,771218,2252,3.0
11757054,1788130,2252,3.0
11759581,154944,2252,4.0
11760628,838868,2252,3.0
11761230,2604217,2252,3.0
11761269,2509365,2252,4.0
11761423,1444004,2252,2.0
11761432,1765734,2252,2.0
11762034,46716,2252,5.0
11762515,2021995,2252,5.0
11763611,360771,2252,5.0
11765358,1826909,2252,3.0
11765944,2453978,2252,5.0
11767036,2383529,2252,3.0
11768045,339762,2252,3.0
11769413,316755,2252,3.0
11769769,992861,2252,3.0
11771470,1656094,2252,3.0
11773070,1316743,2252,5.0
11773386,81130,2252,4.0
11773800,460060,2252,4.0
11774386,850900,2252,4.0
11776192,1607785,2252,3.0
11777305,837133,2252,1.0
11778113,1948905,2252,3.0
11778867,1329217,2252,4.0
11779059,1802059,2252,3.0
11779899,390505,2252,4.0
11782860,1565184,2252,5.0
11782924,1819621,2252,4.0
11783494,1640555,2252,5.0
11785721,2617868,2254,3.0
11785938,1788130,2254,3.0
11787918,838868,2254,3.0
11788210,2509365,2254,4.0
11788290,1765734,2254,3.0
11788891,2021995,2254,2.0
11790000,746404,2254,3.0
11794897,779655,2254,2.0
11795611,1717373,2254,1.0
11795796,355517,2254,2.0
11796895,2444979,2254,3.0
11798054,1802059,2254,2.0
11798108,568932,2254,4.0
11801461,613585,2256,2.0
11802245,692652,2256,4.0
11804561,1607785,2256,3.0
11804664,256255,2256,4.0
11804737,837133,2256,2.0
11805310,1016653,2256,2.0
11808401,449265,2262,4.0
11809818,2323957,2265,2.0
11809903,2386059,2265,3.0
11810160,2470767,2265,4.0
11811836,891215,2266,1.0
11811925,2174241,2266,2.0
11812018,1027246,2266,3.0
11812629,1607785,2266,4.0
11812697,2444979,2266,4.0
11814007,107840,2269,2.0
11814721,2566306,2269,1.0
11816051,652516,2269,3.0
11816258,2383529,2269,3.0
11816536,891215,2269,4.0
11818477,2423990,2269,2.0
11818509,1169824,2269,3.0
11818537,1661621,2269,2.0
11822272,838868,2276,2.0
11822412,2386059,2276,3.0
11822733,2589671,2276,1.0
11824395,2386059,2277,5.0
11824965,395191,2277,4.0
11826111,2604217,2279,3.0
11826213,2386059,2279,5.0
11826772,2248017,2279,3.0
11828146,2133309,2282,5.0
11828437,1765734,2283,4.0
11829451,104851,2284,3.0
11831150,2323957,2284,3.0
11831532,838868,2284,3.0
11831724,2604217,2284,5.0
11831777,1765734,2284,3.0
11832024,46716,2284,2.0
11832277,2386059,2284,4.0
11832953,2627834,2284,3.0
11833316,1995099,2284,3.0
11835081,290448,2284,5.0
11836214,850900,2284,3.0
11837838,1802059,2284,3.0
11838123,390505,2284,4.0
11838664,2329306,2284,5.0
11844439,1444004,2288,4.0
11847063,617652,2290,5.0
11847677,104851,2290,4.0
11848558,1339110,2290,4.0
11848629,43741,2290,5.0
11850448,1603526,2290,4.0
11851542,76920,2290,1.0
11851959,1788130,2290,3.0
11852467,2621026,2290,4.0
11852594,1870121,2290,4.0
11853391,2484733,2290,3.0
11854205,659867,2290,4.0
11855138,1697106,2290,5.0
11855923,214673,2290,4.0
11856120,2323957,2290,5.0
11856886,2134151,2290,5.0
11858112,838868,2290,5.0
11858607,1842345,2290,5.0
11858614,794884,2290,5.0
11859038,2604217,2290,5.0
11859118,2509365,2290,5.0
11859422,1765734,2290,4.0
11859676,101870,2290,4.0
11860829,104128,2290,3.0
11861628,2225222,2290,4.0
11863642,1926890,2290,5.0
11864001,1937067,2290,5.0
11864846,1947079,2290,4.0
11865786,1417600,2290,4.0
11866080,1826909,2290,4.0
11866890,1995099,2290,5.0
11870992,339762,2290,3.0
11871163,1532576,2290,3.0
11872048,1158874,2290,3.0
11872503,2174241,2290,4.0
11872583,1756410,2290,5.0
11873076,1807450,2290,4.0
11873673,583492,2290,4.0
11873677,579959,2290,1.0
11874574,471749,2290,3.0
11875125,796698,2290,4.0
11875486,2366870,2290,5.0
11876548,1656094,2290,5.0
11877949,2251664,2290,4.0
11877966,1913993,2290,5.0
11879701,1736655,2290,5.0
11880242,451410,2290,5.0
11881643,850900,2290,4.0
11883240,25602,2290,5.0
11883375,2559628,2290,3.0
11886637,837133,2290,4.0
11887575,805746,2290,4.0
11888138,2031625,2290,4.0
11888666,255570,2290,4.0
11889183,788571,2290,5.0
11889301,22855,2290,4.0
11889381,1066688,2290,5.0
11889431,1329217,2290,5.0
11889555,1802059,2290,5.0
11891175,1695599,2290,5.0
11892560,1197118,2290,4.0
11892564,2443446,2290,3.0
11893330,1148933,2290,3.0
11895400,2412063,2290,4.0
11897003,1640555,2290,5.0
11898112,837133,2292,4.0
11898979,837133,2294,1.0
11900754,806277,2299,4.0
11901356,837133,2299,4.0
11902218,1765734,2300,4.0
11903197,2251664,2300,4.0
11903764,1802059,2300,4.0
11904212,107840,2301,2.0
11905541,107840,2302,3.0
11905860,1788130,2302,1.0
11906376,838868,2302,2.0
11907619,2614625,2302,4.0
11908216,1316743,2302,5.0
11909952,1765734,2303,2.0
11911012,838868,2304,2.0
11911095,1765734,2304,3.0
11912313,449265,2304,5.0
11912934,837133,2304,3.0
11913262,390505,2304,3.0
11913645,1161550,2304,3.0
11913832,2396908,2305,3.0
11914815,395191,2306,4.0
11915275,1640555,2306,5.0
11916062,732873,2310,5.0
11916667,1995099,2310,5.0
11917436,837133,2310,5.0
11919089,107840,2314,3.0
11920744,806277,2314,5.0
11922015,2021995,2314,3.0
11922057,914958,2314,4.0
11923453,1075075,2314,3.0
11925118,2393261,2314,4.0
11926387,2470767,2314,3.0
11926704,1824724,2314,4.0
11928071,837133,2314,3.0
11929076,390505,2314,5.0
11930485,1640555,2314,4.0
11931669,280621,2316,4.0
11932968,837133,2316,3.0
11933726,692652,2317,3.0
11933964,2537651,2317,4.0
11935545,1603526,2319,3.0
11935840,1870121,2319,3.0
11937047,1765734,2319,4.0
11937515,2386059,2319,4.0
11937963,2005172,2319,4.0
11938056,2188046,2319,4.0
11938384,1995099,2319,3.0
11939066,339762,2319,5.0
11940437,2248017,2319,3.0
11940710,2130333,2319,5.0
11941031,1735514,2319,1.0
11941808,837133,2319,5.0
11942339,1169824,2319,5.0
11943081,2329306,2319,5.0
11946362,914958,2325,3.0
11946612,837133,2325,4.0
11948101,21652,2326,4.0
11948684,1765734,2326,3.0
11949486,2390221,2326,5.0
11950642,2306758,2326,5.0
11950750,583492,2326,4.0
11951212,1584769,2326,1.0
11951327,1913993,2326,4.0
11951831,850900,2326,4.0
11952543,837133,2326,3.0
11952975,22855,2326,3.0
11953697,1701571,2326,3.0
11954032,1203523,2326,4.0
11954159,1640555,2326,4.0
11954276,1081009,2327,3.0
11957867,76920,2329,4.0
11958103,613585,2329,3.0
11958254,536513,2329,4.0
11958574,1140690,2329,4.0
11958880,2566306,2329,3.0
11958948,1150609,2329,4.0
11961683,689318,2329,4.0
11961929,2627834,2329,4.0
11963412,2537651,2329,3.0
11965309,107297,2329,3.0
11965435,1584769,2329,3.0
11968097,1821378,2329,3.0
11968722,657664,2329,4.0
11971134,1203523,2329,3.0
11971163,746778,2329,4.0
11971308,658092,2329,5.0
11971423,1640555,2329,4.0
11972765,2627834,2331,1.0
11972766,2390221,2331,4.0
11973994,837133,2331,4.0
11975055,107840,2332,4.0
11975583,280621,2332,3.0
11975627,76920,2332,4.0
11975778,2621026,2332,4.0
11976466,213387,2332,3.0
11977215,692652,2332,4.0
11978064,2188046,2332,4.0
11978296,1826909,2332,3.0
11978434,1995099,2332,2.0
11978455,1075075,2332,4.0
11980657,1772184,2332,4.0
11981895,2444979,2332,4.0
11982015,837133,2332,4.0
11982835,390505,2332,4.0
11984023,536693,2332,3.0
11985605,2604217,2335,1.0
11986371,2251664,2335,3.0
11986683,837133,2335,4.0
11987801,838868,2337,2.0
11987975,2386059,2337,3.0
11989388,390505,2337,3.0
11990537,154944,2338,3.0
11990654,838868,2338,3.0
11992376,1824724,2338,1.0
11993895,2617868,2339,4.0
11994206,1506601,2339,5.0
11994700,146656,2339,3.0
11995540,837133,2339,2.0
11997327,280621,2340,3.0
11997535,1788130,2340,3.0
11998598,2323957,2340,4.0
11999064,838868,2340,3.0
11999305,2604217,2340,5.0
11999319,2509365,2340,3.0
11999364,1765734,2340,3.0
12000015,2386059,2340,3.0
12001041,1826909,2340,1.0
12001226,1675260,2340,2.0
12003704,1753240,2340,1.0
12004230,2248017,2340,2.0
12005823,1607785,2340,2.0
12006312,837133,2340,1.0
12007051,1802059,2340,4.0
12010038,1203523,2341,3.0
12010391,1411950,2342,4.0
12011176,2249199,2342,4.0
12012054,617652,2342,4.0
12013016,1981468,2342,3.0
12013381,86256,2342,4.0
12014058,107840,2342,4.0
12015419,1039575,2342,2.0
12017226,2353162,2342,3.0
12017938,1603526,2342,2.0
12018318,140389,2342,4.0
12019278,280621,2342,3.0
12019759,2617868,2342,4.0
12019816,76920,2342,5.0
12020182,477189,2342,4.0
12020665,2006032,2342,3.0
12020666,1913846,2342,3.0
12021323,613585,2342,4.0
12022882,2484733,2342,5.0
12023824,1140690,2342,5.0
12023832,497548,2342,4.0
12024457,659867,2342,4.0
12025730,2566306,2342,4.0
12026233,1150609,2342,5.0
12027155,214673,2342,4.0
12027176,806277,2342,4.0
12027939,2323957,2342,3.0
12027965,156155,2342,3.0
12028014,1160519,2342,2.0
12028045,154944,2342,4.0
12031297,838868,2342,5.0
12032071,2124333,2342,3.0
12034726,230186,2342,4.0
12035095,294376,2342,2.0
12035281,46716,2342,4.0
12035947,702199,2342,4.0
12037232,2225222,2342,3.0
12037690,925447,2342,3.0
12039745,360771,2342,5.0
12040625,1926890,2342,4.0
12041078,2363900,2342,4.0
12041609,1969741,2342,3.0
12041996,689318,2342,4.0
12042102,2005172,2342,5.0
12043303,2627834,2342,2.0
12043815,1513438,2342,5.0
12044525,1417600,2342,4.0
12049262,1256140,2342,5.0
12051942,1124070,2342,2.0
12052062,2537651,2342,4.0
